Ordre,Brand,Model,Year,Price,Mileage,Age,FuelType,Transmission,AdditionalInfo
338,Ford,Unknown,2009,44900,86000.0,15.0,Petrol,Automatic,Refurbished
339,Audi,Elantra,2004,47500,282500.0,20.0,Electric,Semi-Automatic,Refurbished
340,Kia,F-150,2019,46400,250000.0,5.0,Hybrid,Semi-Automatic,Second owner
341,Chevrolet,C-Class,2008,32600,,16.0,Electric,Semi-Automatic,First owner
342,Hyundai,A4,2010,4400,40500.0,14.0,Electric,Manual,First owner
343,Audi,Sportage,0,31600,103500.0,,Electric,Semi-Automatic,Second owner
344,Ford,F-150,2012,19500,248000.0,12.0,Gas,Automatic,Second owner
345,Mercedes,Unknown,2006,11400,125500.0,18.0,Electric,Automatic,Second owner
346,BMW,Altima,2020,48300,236000.0,4.0,Diesel,Manual,Imported
347,Nissan,Civic,2019,42600,162500.0,5.0,Petrol,Semi-Automatic,Refurbished
348,Toyota,Elantra,2020,Error,277500.0,4.0,Diesel,Manual,Second owner
349,???,A4,2015,26700,237000.0,9.0,Hybrid,Automatic,
350,Toyota,C-Class,2015,34900,141500.0,9.0,Hybrid,Automatic,Fleet vehicle
351,Ford,Altima,1998,14200,17000.0,26.0,Electric,Semi-Automatic,First owner
352,Hyundai,,2016,20500,70000.0,8.0,Electric,Semi-Automatic,Fleet vehicle
353,Ford,X5,1992,15200,144500.0,32.0,Petrol,Automatic,Refurbished
354,Chevrolet,Altima,1993,9200,136000.0,31.0,Diesel,Automatic,First owner
355,Kia,Elantra,1991,37900,163500.0,33.0,Diesel,Automatic,Fleet vehicle
356,Honda,Civic,2009,9400,275500.0,15.0,Diesel,Semi-Automatic,First owner
357,BMW,F-150,1996,10500,289500.0,28.0,Gas,Semi-Automatic,
358,BMW,Corolla,2015,6400,171000.0,9.0,Hybrid,Automatic,Fleet vehicle
359,Ford,Altima,2005,43600,54000.0,19.0,Electric,Semi-Automatic,Second owner
360,Honda,A4,1999,39700,106000.0,25.0,Diesel,Manual,Imported
361,Ford,F-150,2011,20600,165500.0,13.0,Electric,Semi-Automatic,First owner
362,Audi,Elantra,2008,3700,132000.0,16.0,Hybrid,Automatic,Imported
363,Kia,F-150,1999,6300,229500.0,25.0,Hybrid,Semi-Automatic,
364,Hyundai,Unknown,2004,26600,233000.0,20.0,Petrol,Manual,Second owner
365,Toyota,Sportage,2012,33200,186000.0,12.0,Diesel,Manual,Second owner
366,Toyota,A4,2010,1100,234500.0,14.0,Diesel,Manual,Fleet vehicle
367,???,C-Class,2005,34100,118000.0,19.0,Electric,Semi-Automatic,Fleet vehicle
368,BMW,Sportage,2020,42500,,4.0,Hybrid,Manual,Imported
369,Audi,F-150,1999,16100,86000.0,25.0,Gas,Automatic,Imported
370,Hyundai,C-Class,1992,12200,177000.0,32.0,Gas,Automatic,Refurbished
371,Kia,C-Class,2013,7500,183000.0,11.0,Gas,Manual,Refurbished
372,Nissan,F-150,2011,10300,175000.0,13.0,Petrol,Semi-Automatic,First owner
373,Honda,Elantra,2001,4100,180000.0,23.0,Diesel,Manual,
374,Mercedes,Impala,2005,12100,281000.0,19.0,Gas,Automatic,Fleet vehicle
375,Honda,F-150,1998,6500,81000.0,26.0,Hybrid,Semi-Automatic,
376,Kia,Civic,2023,27900,,1.0,Petrol,Automatic,
377,Nissan,Impala,2018,35800,190000.0,6.0,Gas,Manual,First owner
378,BMW,Sportage,1992,42900,132500.0,32.0,Petrol,Manual,Imported
379,Kia,C-Class,1990,25800,259500.0,34.0,Gas,Automatic,Refurbished
380,Nissan,Altima,2006,-1,-5000.0,18.0,Hybrid,Automatic,Fleet vehicle
381,Nissan,Impala,2015,37500,216500.0,9.0,Diesel,Automatic,First owner
382,Hyundai,Altima,2016,,108500.0,8.0,Hybrid,Automatic,Fleet vehicle
383,Toyota,A4,2011,,87000.0,13.0,Gas,Semi-Automatic,First owner
384,???,Civic,1990,37300,149500.0,34.0,Hybrid,Automatic,Imported
385,Chevrolet,X5,2011,7700,269000.0,13.0,Gas,Automatic,
386,Ford,Elantra,1993,26000,132500.0,31.0,Gas,Automatic,Imported
387,Audi,Elantra,1999,38700,126000.0,25.0,Gas,Manual,Refurbished
388,Toyota,Corolla,1993,3800,139500.0,31.0,Hybrid,Manual,
389,BMW,Altima,Year?,15400,191500.0,,Electric,Semi-Automatic,
390,Mercedes,A4,2012,6900,5000.0,12.0,Diesel,Semi-Automatic,Fleet vehicle
391,Hyundai,Civic,2017,27900,283500.0,7.0,Gas,Semi-Automatic,
392,Kia,Unknown,2016,3400,131500.0,8.0,Petrol,Manual,Fleet vehicle
393,Chevrolet,Elantra,2011,4600,116500.0,13.0,Petrol,Manual,First owner
394,Audi,Altima,2015,41700,95000.0,9.0,Hybrid,Manual,Imported
395,Nissan,Elantra,2004,16300,25000.0,20.0,Electric,Automatic,Fleet vehicle
396,Honda,A4,2008,21600,228500.0,16.0,Petrol,Manual,Imported
397,Mercedes,C-Class,1997,30600,32000.0,27.0,Petrol,Automatic,
398,Honda,Altima,1994,-1,,30.0,Electric,Automatic,Fleet vehicle
399,BMW,Sportage,2011,30800,134000.0,13.0,Hybrid,Manual,First owner
400,Hyundai,Elantra,2005,42300,-5000.0,19.0,Gas,Automatic,Imported
401,Nissan,X5,2018,26200,247000.0,6.0,Gas,Semi-Automatic,Imported
402,Mercedes,A4,2012,42300,96500.0,12.0,Petrol,Manual,Second owner
403,Honda,Sportage,2004,,271500.0,20.0,Gas,Semi-Automatic,Second owner
404,Hyundai,C-Class,2014,25500,279000.0,10.0,Electric,Manual,Second owner
405,Hyundai,Altima,2016,,218500.0,8.0,Gas,Automatic,Second owner
406,BMW,Corolla,1995,28100,4000.0,29.0,Petrol,Automatic,Refurbished
407,Honda,A4,1992,10700,57000.0,32.0,Diesel,Semi-Automatic,Imported
408,Hyundai,A4,Year?,11600,176500.0,,Petrol,Manual,First owner
409,Toyota,Impala,2012,30100,207500.0,12.0,Diesel,Automatic,Imported
410,Honda,A4,2019,8500,143500.0,5.0,Diesel,Semi-Automatic,Refurbished
411,Toyota,Elantra,2006,3300,175500.0,18.0,Gas,Manual,Fleet vehicle
412,Chevrolet,Impala,2009,,134500.0,15.0,Petrol,Automatic,
413,Nissan,F-150,2011,,21000.0,13.0,Gas,Semi-Automatic,Second owner
414,Audi,A4,0,7500,281000.0,,Petrol,Semi-Automatic,Second owner
415,Chevrolet,Civic,2015,2800,285000.0,9.0,Diesel,Automatic,Second owner
416,Honda,Sportage,1994,41400,183000.0,30.0,Petrol,Semi-Automatic,Imported
417,Toyota,A4,2001,48200,,23.0,Electric,Manual,Refurbished
418,Mercedes,A4,2001,37300,70500.0,23.0,Diesel,Automatic,Second owner
419,Toyota,Elantra,1998,37800,75000.0,26.0,Diesel,Semi-Automatic,Second owner
420,Ford,Corolla,0,15700,152000.0,,Petrol,Automatic,First owner
421,Hyundai,,2020,44700,,4.0,Hybrid,Manual,Fleet vehicle
422,Nissan,Civic,2022,26500,211500.0,2.0,Diesel,Manual,Fleet vehicle
423,BMW,F-150,1998,11300,108500.0,26.0,Petrol,Manual,Second owner
424,Chevrolet,C-Class,2009,11500,17000.0,15.0,Gas,Semi-Automatic,Imported
425,Toyota,A4,2018,,204500.0,6.0,Gas,Semi-Automatic,Fleet vehicle
426,Toyota,A4,2021,-1,261000.0,3.0,Diesel,Automatic,Imported
427,Honda,X5,2006,35800,23500.0,18.0,Electric,Semi-Automatic,Imported
428,Chevrolet,C-Class,2021,34400,286500.0,3.0,Gas,Automatic,Imported
429,Audi,Impala,1998,6200,,26.0,Electric,Automatic,Imported
430,Honda,Impala,1997,45400,12000.0,27.0,Gas,Automatic,Fleet vehicle
431,Toyota,Sportage,1994,44400,222500.0,30.0,Diesel,Semi-Automatic,Refurbished
432,BMW,Corolla,2023,,235000.0,1.0,Petrol,Automatic,Imported
433,Mercedes,F-150,1991,36000,16500.0,33.0,Hybrid,Automatic,
434,Chevrolet,Corolla,2011,42000,53500.0,13.0,Gas,Semi-Automatic,First owner
435,Nissan,C-Class,1990,15200,224000.0,34.0,Petrol,Automatic,Imported
436,Audi,Sportage,2015,21800,68500.0,9.0,Hybrid,Automatic,First owner
437,Honda,F-150,2000,1300,26000.0,24.0,Electric,Automatic,
438,Nissan,F-150,2001,29900,137000.0,23.0,Diesel,Automatic,First owner
439,Ford,Impala,2003,39100,216500.0,21.0,Electric,Automatic,Second owner
440,Audi,Altima,2008,24700,146000.0,16.0,Gas,Semi-Automatic,Second owner
441,Audi,F-150,2022,37800,243000.0,2.0,Gas,Manual,First owner
442,Chevrolet,,2006,,192000.0,18.0,Petrol,Semi-Automatic,Imported
443,???,A4,2001,43200,95500.0,23.0,Electric,Semi-Automatic,
444,Chevrolet,Sportage,2010,45600,42500.0,14.0,Hybrid,Manual,Imported
445,,Sportage,1998,7600,49000.0,26.0,Petrol,Manual,Refurbished
446,Ford,Sportage,2012,42500,-5000.0,12.0,Hybrid,Automatic,Refurbished
447,Nissan,A4,2014,,75500.0,10.0,Petrol,Automatic,Fleet vehicle
448,Mercedes,C-Class,2005,1900,200500.0,19.0,Electric,Automatic,Second owner
449,Hyundai,F-150,2019,43800,62500.0,5.0,Petrol,Manual,Fleet vehicle
450,Toyota,Elantra,2019,29800,208000.0,5.0,Hybrid,Manual,Imported
451,???,Sportage,1994,46300,143000.0,30.0,Petrol,Automatic,Refurbished
452,Honda,C-Class,2019,23200,,5.0,Electric,Automatic,Refurbished
453,Mercedes,Altima,,22300,36000.0,,Hybrid,Semi-Automatic,First owner
454,Hyundai,Altima,1997,16500,89500.0,27.0,Gas,Semi-Automatic,Refurbished
455,Audi,Altima,1992,44800,256000.0,32.0,Electric,Automatic,
456,Toyota,Sportage,2002,1100,212000.0,22.0,Diesel,Manual,
457,Toyota,Elantra,2009,13500,4000.0,15.0,Gas,Manual,Refurbished
458,Nissan,Impala,1991,-1,39500.0,33.0,Gas,Manual,Imported
459,BMW,F-150,2010,32500,110500.0,14.0,Hybrid,Automatic,Fleet vehicle
460,Audi,F-150,2010,22800,127500.0,14.0,Gas,Manual,Refurbished
461,Mercedes,Impala,1998,2900,84000.0,26.0,Gas,Semi-Automatic,Refurbished
462,???,Altima,2018,40600,,6.0,Gas,Automatic,
463,Chevrolet,Corolla,2023,11500,139500.0,1.0,Petrol,Manual,Fleet vehicle
464,Mercedes,,2005,42400,103500.0,19.0,Petrol,Manual,Second owner
465,Hyundai,Elantra,1992,12900,86500.0,32.0,Diesel,Manual,First owner
466,???,Elantra,2010,9900,261000.0,14.0,Diesel,Semi-Automatic,Second owner
467,Ford,X5,2001,38700,159500.0,23.0,Hybrid,Manual,First owner
468,Kia,Altima,2014,15400,200000.0,10.0,Hybrid,Automatic,Refurbished
469,Toyota,X5,2004,1300,230500.0,20.0,Gas,Automatic,
470,BMW,F-150,2006,35100,128500.0,18.0,Electric,Semi-Automatic,Refurbished
471,Ford,Altima,2017,3200,41500.0,7.0,Hybrid,Manual,Imported
472,Hyundai,A4,2021,23600,150000.0,3.0,Petrol,Automatic,
473,Nissan,Corolla,2009,39000,,15.0,Diesel,Manual,
474,BMW,Corolla,1993,25500,18500.0,31.0,Electric,Semi-Automatic,
475,BMW,Corolla,1998,3800,26000.0,26.0,Electric,Manual,Fleet vehicle
476,Toyota,Elantra,2009,29500,37000.0,15.0,Hybrid,Semi-Automatic,Second owner
477,???,F-150,1993,,192500.0,31.0,Petrol,Semi-Automatic,Refurbished
478,Toyota,Impala,2015,28900,153000.0,9.0,Hybrid,Automatic,Refurbished
479,Hyundai,C-Class,2022,30700,78000.0,2.0,Hybrid,Manual,Refurbished
480,Toyota,Civic,1996,3200,109000.0,28.0,Petrol,Automatic,Refurbished
481,Hyundai,X5,1998,3200,183500.0,26.0,Diesel,Manual,Second owner
482,Hyundai,Sportage,,34300,274000.0,,Diesel,Automatic,Second owner
483,Hyundai,X5,2003,19400,231000.0,21.0,Electric,Manual,Refurbished
484,Audi,Altima,2001,1400,1500.0,23.0,Hybrid,Manual,First owner
485,Mercedes,Sportage,1997,-1,11000.0,27.0,Petrol,Semi-Automatic,First owner
486,,Corolla,2014,18000,99000.0,10.0,Electric,Semi-Automatic,First owner
487,Hyundai,Elantra,2020,47500,234500.0,4.0,Hybrid,Semi-Automatic,
488,Honda,Unknown,1991,42400,204500.0,33.0,Electric,Manual,Imported
489,Chevrolet,Impala,2007,-1,41500.0,17.0,Electric,Automatic,First owner
490,Toyota,Civic,2004,30400,,20.0,Petrol,Semi-Automatic,Fleet vehicle
491,Hyundai,,1995,38900,53000.0,29.0,Electric,Semi-Automatic,First owner
492,BMW,Sportage,2012,,66500.0,12.0,Hybrid,Semi-Automatic,Fleet vehicle
493,,Altima,2005,49000,,19.0,Hybrid,Automatic,Fleet vehicle
494,Mercedes,Altima,2005,18600,153000.0,19.0,Hybrid,Automatic,First owner
495,Chevrolet,F-150,2012,30800,180000.0,12.0,Gas,Automatic,
496,Chevrolet,Corolla,2013,,285500.0,11.0,Electric,Semi-Automatic,Imported
497,Ford,A4,2004,37400,282000.0,20.0,Diesel,Manual,First owner
498,Mercedes,Impala,2019,6100,284500.0,5.0,Diesel,Semi-Automatic,Refurbished
499,Chevrolet,Civic,1995,32300,269500.0,29.0,Electric,Semi-Automatic,Second owner
500,Toyota,Corolla,2008,2000,105500.0,16.0,Gas,Manual,Refurbished
501,Chevrolet,Impala,2016,1600,237000.0,8.0,Electric,Semi-Automatic,Imported
502,Mercedes,Unknown,2015,-1,75000.0,9.0,Hybrid,Semi-Automatic,Fleet vehicle
503,Hyundai,Sportage,2003,34300,33000.0,21.0,Hybrid,Automatic,Second owner
504,BMW,X5,2009,44900,3500.0,15.0,Hybrid,Semi-Automatic,
505,Nissan,Impala,2009,34800,114000.0,15.0,Diesel,Automatic,First owner
506,Honda,Civic,2022,35100,,2.0,Electric,Automatic,Fleet vehicle
507,BMW,Elantra,2006,49900,234500.0,18.0,Hybrid,Semi-Automatic,Fleet vehicle
508,Mercedes,Civic,2019,1200,250500.0,5.0,Hybrid,Semi-Automatic,Imported
509,Hyundai,Elantra,2009,29700,275500.0,15.0,Diesel,Semi-Automatic,
510,Toyota,Civic,2019,Error,-5000.0,5.0,Electric,Manual,Fleet vehicle
511,BMW,X5,1998,36700,205500.0,26.0,Petrol,Automatic,First owner
512,Ford,Elantra,2003,-1,213000.0,21.0,Gas,Automatic,First owner
513,Kia,Civic,2011,19500,132500.0,13.0,Diesel,Semi-Automatic,First owner
514,BMW,Impala,2002,14100,295500.0,22.0,Petrol,Semi-Automatic,
515,Honda,Impala,2013,23200,65000.0,11.0,Gas,Automatic,Fleet vehicle
516,Chevrolet,Corolla,2021,39300,16000.0,3.0,Electric,Semi-Automatic,Refurbished
517,Honda,Civic,1990,12700,210500.0,34.0,Diesel,Semi-Automatic,First owner
518,Kia,Corolla,2002,27200,11500.0,22.0,Petrol,Manual,Refurbished
519,Chevrolet,Corolla,2005,14100,247000.0,19.0,Hybrid,Semi-Automatic,First owner
520,Honda,Corolla,2007,32400,32500.0,17.0,Hybrid,Semi-Automatic,Imported
521,Toyota,F-150,2000,14600,247500.0,24.0,Diesel,Semi-Automatic,Refurbished
522,Chevrolet,Elantra,2004,5700,248500.0,20.0,Electric,Semi-Automatic,Refurbished
523,BMW,Impala,1994,19400,245000.0,30.0,Diesel,Automatic,Imported
524,Toyota,F-150,2004,33400,219000.0,20.0,Electric,Automatic,First owner
525,Audi,X5,2023,-1,55000.0,1.0,Diesel,Manual,Refurbished
526,Nissan,Impala,2007,11700,113000.0,17.0,Diesel,Semi-Automatic,Fleet vehicle
527,Honda,Civic,2013,5800,138500.0,11.0,Petrol,Manual,Fleet vehicle
528,Hyundai,A4,2014,Error,51000.0,10.0,Diesel,Semi-Automatic,
529,Nissan,Sportage,2006,25800,128000.0,18.0,Hybrid,Semi-Automatic,Fleet vehicle
530,Audi,Altima,1995,15300,205000.0,29.0,Diesel,Manual,First owner
531,Kia,Elantra,Year?,36700,280000.0,,Hybrid,Automatic,Imported
532,Audi,X5,1990,26800,148000.0,34.0,Diesel,Manual,Imported
533,???,Altima,2017,33000,-5000.0,7.0,Gas,Semi-Automatic,Second owner
534,Audi,Impala,1995,9000,192000.0,29.0,Gas,Automatic,First owner
535,Ford,Elantra,1991,2000,41500.0,33.0,Electric,Automatic,First owner
536,Nissan,F-150,2011,24200,93500.0,13.0,Petrol,Semi-Automatic,First owner
537,Kia,X5,2002,19800,134500.0,22.0,Electric,Automatic,Fleet vehicle
538,,Unknown,0,25600,,,Hybrid,Automatic,Imported
539,Toyota,F-150,2004,8700,154500.0,20.0,Diesel,Semi-Automatic,Fleet vehicle
540,Audi,F-150,2000,15400,111000.0,24.0,Hybrid,Semi-Automatic,Refurbished
541,Hyundai,A4,2010,16500,57000.0,14.0,Petrol,Semi-Automatic,First owner
542,???,C-Class,1996,48400,114500.0,28.0,Diesel,Manual,Fleet vehicle
543,Mercedes,Altima,2005,8900,154000.0,19.0,Hybrid,Automatic,Second owner
544,Ford,Impala,2022,37200,86000.0,2.0,Gas,Semi-Automatic,
545,BMW,X5,1991,48800,292500.0,33.0,Petrol,Automatic,Fleet vehicle
546,Nissan,Civic,2022,14800,-5000.0,2.0,Gas,Semi-Automatic,Second owner
547,Kia,Impala,1992,26100,,32.0,Petrol,Semi-Automatic,Second owner
548,Audi,Impala,2002,32800,66500.0,22.0,Gas,Manual,Imported
549,Hyundai,X5,2008,11800,150500.0,16.0,Gas,Manual,Second owner
550,BMW,C-Class,2006,Error,179000.0,18.0,Gas,Automatic,Refurbished
551,Honda,F-150,2018,30900,115000.0,6.0,Petrol,Manual,Imported
552,Nissan,Altima,2005,6100,1500.0,19.0,Petrol,Semi-Automatic,First owner
553,Kia,,2009,3800,257000.0,15.0,Petrol,Semi-Automatic,Second owner
554,Chevrolet,F-150,2018,Error,197000.0,6.0,Diesel,Manual,Fleet vehicle
555,Nissan,Sportage,2015,34300,39000.0,9.0,Hybrid,Semi-Automatic,Fleet vehicle
556,,F-150,1991,42300,36500.0,33.0,Electric,Manual,Imported
557,???,F-150,2021,16900,5000.0,3.0,Gas,Semi-Automatic,Fleet vehicle
558,Mercedes,Sportage,2011,Error,293500.0,13.0,Gas,Semi-Automatic,Fleet vehicle
559,???,Impala,2022,4500,228000.0,2.0,Diesel,Semi-Automatic,Second owner
560,Honda,Sportage,2002,38100,-5000.0,22.0,Petrol,Manual,First owner
561,Chevrolet,Civic,2011,31700,,13.0,Petrol,Automatic,Second owner
562,Nissan,A4,0,32600,177000.0,,Electric,Semi-Automatic,
563,,A4,,2800,86000.0,,Gas,Automatic,
564,Audi,A4,1995,45500,198000.0,29.0,Hybrid,Manual,Fleet vehicle
565,Audi,Sportage,2001,,,23.0,Electric,Manual,
566,Ford,A4,1991,37900,110500.0,33.0,Hybrid,Manual,Second owner
567,Kia,X5,2002,4900,,22.0,Gas,Semi-Automatic,
568,Audi,F-150,2006,46000,,18.0,Gas,Automatic,Second owner
569,Nissan,X5,2017,19700,159500.0,7.0,Diesel,Manual,Refurbished
570,Honda,A4,2018,15400,167000.0,6.0,Electric,Semi-Automatic,Refurbished
571,Kia,A4,1999,24000,289500.0,25.0,Hybrid,Semi-Automatic,First owner
572,Ford,,2010,49600,101500.0,14.0,Hybrid,Automatic,First owner
573,BMW,A4,2005,-1,226500.0,19.0,Petrol,Automatic,Second owner
574,Honda,Corolla,2016,30300,166500.0,8.0,Gas,Manual,Refurbished
575,Mercedes,Corolla,2009,2500,44500.0,15.0,Electric,Manual,First owner
576,Toyota,Sportage,2012,12800,206500.0,12.0,Gas,Manual,Fleet vehicle
577,Nissan,X5,1994,37600,112500.0,30.0,Gas,Semi-Automatic,
578,Kia,Civic,1991,8200,236500.0,33.0,Hybrid,Manual,First owner
579,,Sportage,2007,23400,,17.0,Electric,Manual,Imported
580,Honda,F-150,2015,2400,285000.0,9.0,Diesel,Semi-Automatic,Imported
581,BMW,Impala,2001,30300,188500.0,23.0,Gas,Semi-Automatic,
582,Mercedes,Civic,2013,26100,,11.0,Petrol,Manual,Refurbished
583,Kia,Altima,1990,8700,272500.0,34.0,Diesel,Semi-Automatic,
584,Nissan,Sportage,1991,36100,98500.0,33.0,Gas,Semi-Automatic,
585,,Sportage,1990,34500,281000.0,34.0,Gas,Manual,First owner
586,Ford,Impala,1990,Error,,34.0,Petrol,Automatic,Imported
587,Hyundai,X5,2022,8500,157000.0,2.0,Gas,Manual,Fleet vehicle
588,Audi,Corolla,1996,8400,-5000.0,28.0,Electric,Automatic,Refurbished
589,Mercedes,,2022,44400,54000.0,2.0,Gas,Semi-Automatic,First owner
590,Chevrolet,Corolla,2010,20500,197500.0,14.0,Hybrid,Automatic,Second owner
591,Audi,Impala,Year?,49700,194000.0,,Electric,Semi-Automatic,Fleet vehicle
592,Chevrolet,Impala,1998,14500,252000.0,26.0,Electric,Manual,First owner
593,Nissan,C-Class,2003,43100,139500.0,21.0,Hybrid,Manual,Imported
594,Toyota,Corolla,2008,13500,-5000.0,16.0,Hybrid,Automatic,Second owner
595,BMW,Civic,1998,46700,155000.0,26.0,Gas,Manual,
596,Hyundai,Civic,2022,35500,219500.0,2.0,Petrol,Automatic,Fleet vehicle
597,Ford,Sportage,2003,,113500.0,21.0,Electric,Semi-Automatic,Refurbished
598,Kia,Elantra,1990,21900,263500.0,34.0,Petrol,Manual,Imported
599,Kia,Elantra,2000,27200,296000.0,24.0,Gas,Automatic,Fleet vehicle
600,Toyota,Altima,2012,4100,108500.0,12.0,Gas,Manual,
601,Nissan,X5,2021,26000,200500.0,3.0,Hybrid,Semi-Automatic,First owner
602,Honda,A4,2015,9000,139000.0,9.0,Diesel,Automatic,Refurbished
603,Audi,Sportage,2005,36800,64000.0,19.0,Hybrid,Automatic,Imported
604,Kia,C-Class,2018,36300,230000.0,6.0,Gas,Automatic,
605,Toyota,Corolla,2009,32300,192000.0,15.0,Electric,Manual,Fleet vehicle
606,Toyota,C-Class,2011,18700,128000.0,13.0,Petrol,Automatic,
607,Ford,Corolla,2022,24100,109500.0,2.0,Diesel,Automatic,First owner
608,Chevrolet,C-Class,1992,18000,254500.0,32.0,Gas,Semi-Automatic,Refurbished
609,Kia,C-Class,2021,,249000.0,3.0,Diesel,Manual,Refurbished
610,Nissan,Elantra,2020,17500,52500.0,4.0,Diesel,Manual,
611,Chevrolet,C-Class,2008,25000,247000.0,16.0,Gas,Semi-Automatic,
612,???,Corolla,2011,21900,129500.0,13.0,Petrol,Semi-Automatic,Fleet vehicle
613,Mercedes,Elantra,2022,22600,256500.0,2.0,Hybrid,Semi-Automatic,
614,Honda,Elantra,2009,39200,126500.0,15.0,Petrol,Manual,First owner
615,Hyundai,C-Class,1993,39500,197500.0,31.0,Electric,Semi-Automatic,Refurbished
616,Ford,Altima,2010,27500,237000.0,14.0,Diesel,Semi-Automatic,Imported
617,Chevrolet,Corolla,2006,15600,292000.0,18.0,Diesel,Automatic,
618,Nissan,Sportage,2011,12600,,13.0,Diesel,Semi-Automatic,Imported
619,Honda,A4,2011,-1,5500.0,13.0,Electric,Semi-Automatic,Refurbished
620,Kia,Corolla,2009,3500,,15.0,Gas,Manual,Fleet vehicle
621,Audi,Impala,2016,2000,185000.0,8.0,Petrol,Semi-Automatic,Fleet vehicle
622,Hyundai,C-Class,2012,11500,49000.0,12.0,Diesel,Manual,Second owner
623,,A4,2017,37600,143500.0,7.0,Gas,Semi-Automatic,Fleet vehicle
624,Kia,Elantra,2017,30000,262000.0,7.0,Hybrid,Manual,Imported
625,Hyundai,A4,2013,12200,13000.0,11.0,Diesel,Semi-Automatic,Imported
626,Hyundai,Corolla,2002,18700,12000.0,22.0,Electric,Manual,Fleet vehicle
627,Kia,Civic,2008,24600,194500.0,16.0,Petrol,Semi-Automatic,Fleet vehicle
628,Chevrolet,Civic,1991,42200,282000.0,33.0,Gas,Automatic,Imported
629,Ford,Elantra,2021,45500,244500.0,3.0,Hybrid,Manual,Second owner
630,Kia,X5,2018,29100,104500.0,6.0,Hybrid,Manual,Refurbished
631,Ford,X5,2010,28200,42000.0,14.0,Diesel,Automatic,Refurbished
632,Mercedes,C-Class,1995,1100,245500.0,29.0,Diesel,Manual,Imported
633,Mercedes,Impala,2003,18900,126500.0,21.0,Diesel,Semi-Automatic,Imported
634,Audi,Elantra,1993,3900,151500.0,31.0,Petrol,Manual,Second owner
635,Mercedes,Sportage,2019,41500,277000.0,5.0,Gas,Manual,First owner
636,Honda,Impala,2008,34400,,16.0,Gas,Manual,
637,BMW,Elantra,1992,9400,184500.0,32.0,Electric,Manual,
638,Nissan,Sportage,0,8500,,,Petrol,Automatic,Fleet vehicle
639,Kia,Sportage,2016,35300,141500.0,8.0,Petrol,Automatic,Second owner
640,Honda,A4,2023,24700,145000.0,1.0,Gas,Semi-Automatic,First owner
641,BMW,X5,2002,-1,218500.0,22.0,Gas,Semi-Automatic,Refurbished
642,Honda,,2008,17300,33000.0,16.0,Diesel,Automatic,Refurbished
643,Chevrolet,Altima,2001,-1,205500.0,23.0,Diesel,Automatic,
644,Audi,Corolla,2008,12500,195500.0,16.0,Electric,Semi-Automatic,Imported
645,Hyundai,Elantra,2001,39500,26500.0,23.0,Electric,Semi-Automatic,Second owner
646,,Impala,Year?,39900,242000.0,,Hybrid,Manual,Fleet vehicle
647,Honda,Elantra,2018,27500,32500.0,6.0,Gas,Semi-Automatic,Refurbished
648,Kia,C-Class,2016,39400,287500.0,8.0,Diesel,Manual,Imported
649,Nissan,X5,2013,43800,193000.0,11.0,Hybrid,Manual,
650,Toyota,Civic,2016,32200,31500.0,8.0,Gas,Manual,Fleet vehicle
651,???,A4,0,23200,85000.0,,Gas,Automatic,First owner
652,Ford,Altima,2020,5100,133000.0,4.0,Petrol,Manual,Second owner
653,Mercedes,Impala,2020,,32500.0,4.0,Petrol,Manual,Fleet vehicle
654,Hyundai,X5,2001,12500,74500.0,23.0,Gas,Semi-Automatic,Imported
655,Nissan,Impala,2010,7600,249000.0,14.0,Petrol,Automatic,First owner
656,Audi,X5,2009,40900,,15.0,Electric,Manual,Imported
657,Mercedes,Elantra,2004,41100,201500.0,20.0,Diesel,Manual,First owner
658,Toyota,F-150,1996,43400,244000.0,28.0,Diesel,Semi-Automatic,Refurbished
659,Chevrolet,C-Class,2008,35900,257000.0,16.0,Diesel,Semi-Automatic,Refurbished
660,Toyota,A4,2022,10900,-5000.0,2.0,Gas,Semi-Automatic,Refurbished
661,Kia,Corolla,2009,Error,143500.0,15.0,Electric,Semi-Automatic,Refurbished
662,Hyundai,X5,,17600,68500.0,,Hybrid,Semi-Automatic,Second owner
663,Nissan,C-Class,2022,4500,,2.0,Electric,Semi-Automatic,
664,Audi,X5,2001,48900,182000.0,23.0,Gas,Manual,Imported
665,Honda,Civic,2018,29300,,6.0,Diesel,Automatic,Fleet vehicle
666,Ford,X5,2013,37800,,11.0,Diesel,Semi-Automatic,Second owner
667,Honda,Impala,1990,35200,35000.0,34.0,Electric,Semi-Automatic,Fleet vehicle
668,Toyota,Sportage,2010,6200,40000.0,14.0,Hybrid,Automatic,
